id_cliente,edad,sexo,ciudad,segmento_cliente,canal_adquisicion,cliente_premium,usa_cupon,dispositivo,visitas_sitio_mes,paginas_vistas,tiempo_promedio_sitio_min,compras_previas,dias_desde_ultima_compra,score_fidelizacion,carrito_abandonado_pct,monto_promedio_compra
10888,30.0,Hombre,Puerto Montt,Plata,Referido,Sí,No,Desktop,38,32,17.13,9,42,97.0,40.3,73804.69
10889,43.0,Hombre,Rancagua,Premium,Referido,No,Sí,Mobile,41,31,17.34,10,0,100.0,45.26,105290.73
10890,51.0,Hombre,Rancagua,Plata,Google Ads,No,No,Mobile,25,15,9.74,6,30,90.0,37.19,62273.98
10891,45.0,Mujer,La Serena,Oro,Referido,No,No,Desktop,33,18,9.23,4,68,83.0,34.55,60477.18
10892,61.0,Mujer,Santiago,Plata,Email,Sí,No,Mobile,40,32,15.72,8,13,100.0,44.51,96924.21
10893,69.0,Mujer,Rancagua,Plata,Email,Sí,Sí,Desktop,29,15,9.7,7,25,91.0,38.18,59605.48
10894,64.0,Hombre,La Serena,Oro,Orgánico,Sí,Sí,Mobile,30,18,13.17,10,0,100.0,46.46,81373.67
10895,31.0,Mujer,La Serena,Premium,Orgánico,No,Sí,Mobile,31,25,14.57,7,10,81.0,30.18,61943.74
10896,46.0,Hombre,Temuco,Bronce,Referido,No,No,Desktop,19,14,4.06,4,71,71.0,28.72,39850.64
10897,,Hombre,Valparaíso,Bronce,Orgánico,No,Sí,Mobile,19,8,8.28,7,45,64.0,41.07,34013.06
10898,22.0,Mujer,Valparaíso,Premium,Google Ads,No,No,Desktop,32,31,15.17,6,48,82.0,12.24,88259.02
10899,56.0,Mujer,La Serena,Bronce,Instagram,No,No,Mobile,21,6,9.8,4,45,93.0,31.6,36895.92
10900,22.0,Hombre,Santiago,Plata,Instagram,No,No,Desktop,16,9,5.22,3,0,65.0,30.07,33467.65
10901,58.0,Hombre,Puerto Montt,Plata,Google Ads,No,Sí,Desktop,40,28,9.7,8,11,88.0,28.87,80284.56
10902,21.0,Hombre,Rancagua,Plata,Email,No,Sí,Mobile,19,14,10.5,6,22,79.0,49.64,47814.28
10903,56.0,Hombre,Concepción,Plata,Google Ads,No,No,Mobile,31,23,,1,29,63.0,55.21,49934.57
10904,34.0,Mujer,Puerto Montt,Premium,Referido,No,No,Mobile,40,29,13.95,9,33,100.0,13.09,96511.5
10905,62.0,Hombre,Rancagua,Premium,Google Ads,No,Sí,Mobile,33,24,7.64,7,31,87.0,40.38,68713.1
10906,19.0,Mujer,Rancagua,Oro,Orgánico,Sí,No,Desktop,36,28,21.14,9,0,100.0,29.53,102186.44
10907,33.0,Mujer,Rancagua,Premium,Referido,No,Sí,Mobile,39,23,13.55,5,56,89.0,39.53,79148.75
10908,56.0,Hombre,Temuco,Oro,Email,No,No,Desktop,30,24,10.31,6,51,69.0,28.92,54859.35
10909,33.0,Mujer,Puerto Montt,Bronce,Instagram,No,No,Desktop,24,19,11.66,5,46,61.0,18.53,32808.15
10910,38.0,Hombre,Concepción,Plata,Referido,No,No,Mobile,25,8,5.47,10,41,100.0,35.31,61078.91
10911,57.0,Hombre,Concepción,Premium,Instagram,Sí,Sí,Mobile,47,15,10.17,8,16,100.0,40.62,80143.25
10912,29.0,Mujer,Rancagua,Premium,Google Ads,No,Sí,Mobile,31,20,12.56,7,24,94.0,40.05,60057.21
10913,30.0,Hombre,La Serena,Bronce,Google Ads,No,No,Desktop,8,5,0.5,4,72,60.0,37.7,35253.55
10914,65.0,Mujer,Santiago,Bronce,Instagram,Sí,No,Mobile,35,20,15.44,8,47,75.0,35.17,86282.72
10915,47.0,Hombre,La Serena,Oro,Referido,No,Sí,Desktop,26,15,13.11,7,48,83.0,38.17,64574.95
10916,23.0,Hombre,Puerto Montt,Oro,Google Ads,Sí,Sí,Desktop,37,13,11.34,8,10,100.0,33.92,102457.53
10917,37.0,Otro,Concepción,Bronce,Email,Sí,No,Mobile,26,28,13.78,4,67,64.0,35.53,56517.29
10918,43.0,Hombre,Santiago,Bronce,Google Ads,Sí,No,Mobile,26,17,4.3,7,36,82.0,25.27,53857.07
10919,49.0,Hombre,Temuco,Bronce,Google Ads,Sí,No,Desktop,27,19,15.17,6,58,100.0,27.22,81113.33
10920,25.0,Hombre,Santiago,Bronce,Orgánico,No,No,Desktop,27,15,10.17,4,31,57.0,31.57,48271.31
10921,48.0,Mujer,Concepción,Bronce,Referido,Sí,No,Mobile,19,18,8.9,7,10,72.0,32.68,67021.51
10922,66.0,Mujer,Rancagua,Oro,Instagram,No,Sí,Desktop,33,22,10.93,6,36,100.0,20.39,70296.44
10923,60.0,Mujer,Antofagasta,Plata,Orgánico,No,Sí,Mobile,25,19,12.1,6,43,67.0,21.53,35099.14
10924,25.0,Hombre,Temuco,Premium,Referido,No,No,Mobile,32,14,7.6,6,44,100.0,13.23,97941.77
10925,31.0,Hombre,Concepción,Plata,Orgánico,No,Sí,Desktop,26,21,12.14,4,48,61.0,38.28,64908.63
10926,54.0,Mujer,La Serena,Premium,Email,No,No,Mobile,27,14,2.42,8,26,97.0,20.34,30972.78
10927,20.0,Hombre,La Serena,Oro,Orgánico,No,No,Mobile,35,23,10.04,8,22,100.0,34.03,83773.04
10928,55.0,Mujer,La Serena,Plata,Instagram,Sí,Sí,Mobile,30,22,19.28,5,37,74.0,24.62,85247.32
10929,49.0,Otro,La Serena,Oro,Orgánico,No,No,Mobile,23,14,11.89,8,31,,39.84,65137.13
10930,38.0,Hombre,La Serena,Plata,Referido,No,No,Desktop,17,20,10.21,5,43,77.0,24.07,53780.1
10931,42.0,Hombre,Puerto Montt,Plata,Google Ads,No,No,Mobile,29,12,10.51,1,51,52.0,24.5,35198.63
10932,26.0,Mujer,Puerto Montt,Oro,Referido,No,Sí,Mobile,43,36,12.92,7,27,97.0,39.58,88894.54
10933,46.0,Mujer,Concepción,Premium,Orgánico,No,Sí,Tablet,36,26,12.47,8,6,99.0,17.92,62905.22
10934,60.0,Mujer,Temuco,Plata,Google Ads,No,No,Desktop,28,14,5.71,5,20,86.0,41.92,47496.29
10935,33.0,Mujer,La Serena,Plata,Orgánico,No,No,Desktop,28,24,10.17,3,50,61.0,35.66,34221.13
10936,69.0,Hombre,Concepción,Oro,Instagram,No,Sí,Desktop,22,19,10.83,6,31,65.0,14.09,60600.75
10937,20.0,Hombre,Concepción,Plata,Referido,No,No,Tablet,14,10,,1,63,43.0,35.93,41127.5
10938,62.0,Hombre,Valparaíso,Bronce,Email,No,Sí,Mobile,21,7,2.28,3,61,62.0,42.6,39392.03
10939,21.0,Hombre,Concepción,Plata,Orgánico,Sí,No,Desktop,29,20,13.5,6,0,90.0,11.97,53707.35
10940,56.0,Mujer,Antofagasta,Bronce,Email,No,Sí,Mobile,16,1,5.55,4,66,55.0,36.6,21803.44
10941,27.0,Hombre,Puerto Montt,Premium,Referido,No,No,Mobile,39,35,14.0,6,54,73.0,43.76,74306.44
10942,68.0,Mujer,Santiago,Premium,Email,Sí,Sí,Mobile,50,34,17.04,10,20,100.0,9.65,131990.06
10943,62.0,Hombre,Puerto Montt,Bronce,Instagram,No,No,Mobile,27,23,16.02,4,63,58.0,31.89,58378.34
10944,69.0,Mujer,La Serena,Plata,Instagram,No,No,Mobile,26,22,8.81,9,19,97.0,35.36,60384.88
10945,60.0,Mujer,Puerto Montt,Bronce,Orgánico,No,Sí,Mobile,24,20,10.16,9,46,76.0,47.11,48944.57
10946,70.0,Hombre,Puerto Montt,Bronce,Instagram,No,Sí,Mobile,22,9,9.67,7,33,82.0,36.5,65296.08
10947,70.0,Mujer,Antofagasta,Plata,Orgánico,No,Sí,Mobile,27,17,8.8,7,53,83.0,42.68,69886.22
10948,43.0,Hombre,Concepción,Bronce,Email,Sí,Sí,Mobile,27,17,11.18,6,45,81.0,37.76,59087.67
10949,63.0,Hombre,Santiago,Oro,Instagram,No,Sí,Desktop,35,23,9.92,6,45,85.0,29.37,56655.47
10950,54.0,Hombre,Santiago,Plata,Google Ads,No,No,Desktop,17,2,2.17,7,70,98.0,24.29,27761.29
10951,51.0,Hombre,Puerto Montt,Premium,Orgánico,No,No,Desktop,41,27,14.86,8,4,89.0,24.62,95541.51
10952,27.0,Hombre,Valparaíso,Oro,Referido,No,No,Desktop,35,23,10.69,9,0,94.0,40.84,95300.42
10953,37.0,Hombre,Valparaíso,Premium,Instagram,No,No,Mobile,43,27,8.5,6,44,63.0,32.62,73918.21
10954,61.0,Mujer,Concepción,Premium,Orgánico,Sí,Sí,Mobile,45,41,16.03,5,22,90.0,32.23,96434.16
10955,63.0,Mujer,Valparaíso,Oro,Instagram,No,Sí,Mobile,19,16,7.73,2,52,74.0,49.49,38371.04
10956,50.0,Mujer,La Serena,Oro,Instagram,Sí,Sí,Desktop,35,16,10.17,8,0,100.0,35.07,92402.57
10957,61.0,Mujer,Antofagasta,Plata,Email,No,No,Mobile,20,25,9.05,7,51,85.0,39.69,47117.24
10958,59.0,Hombre,Concepción,Plata,Referido,No,Sí,Desktop,20,8,7.35,4,30,65.0,35.54,67646.57
10959,40.0,Mujer,Rancagua,Oro,Instagram,No,No,Mobile,24,13,7.04,3,45,92.0,40.62,69786.27
10960,55.0,Hombre,Santiago,Oro,Instagram,Sí,Sí,Mobile,44,30,16.83,12,0,100.0,20.2,107040.88
10961,59.0,Mujer,Rancagua,Oro,Email,No,No,Mobile,25,2,5.81,3,79,81.0,35.02,32236.86
10962,40.0,Mujer,Rancagua,Bronce,Orgánico,No,No,Mobile,25,12,7.92,7,51,85.0,30.33,62989.13
10963,37.0,Hombre,Puerto Montt,Plata,Email,No,Sí,Mobile,33,10,10.83,8,61,80.0,19.29,60863.14
10964,38.0,Hombre,Valparaíso,Bronce,Orgánico,No,No,Tablet,6,1,6.82,1,70,38.0,39.72,3000.0
10965,48.0,Otro,Valparaíso,Oro,Google Ads,No,Sí,Mobile,30,15,9.25,6,10,94.0,27.55,40037.51
10966,28.0,Hombre,Santiago,Bronce,Email,No,No,Mobile,16,7,10.67,5,44,74.0,17.06,40607.19
10967,63.0,Hombre,Antofagasta,Bronce,Orgánico,No,No,Mobile,10,11,4.41,1,62,43.0,22.24,3288.24
10968,35.0,Hombre,La Serena,Plata,Referido,Sí,No,Desktop,40,28,15.91,9,17,100.0,25.38,84384.83
10969,70.0,Mujer,Valparaíso,Plata,Google Ads,No,Sí,Tablet,28,15,8.98,6,69,57.0,45.08,50051.8
10970,50.0,Mujer,Concepción,Premium,Referido,No,No,Mobile,31,19,10.1,7,58,87.0,24.32,56548.05
10971,59.0,Hombre,Santiago,Plata,Google Ads,Sí,No,Mobile,40,22,11.83,10,0,100.0,28.22,107640.92
10972,28.0,Hombre,CONCEPCIÓN,Bronce,Orgánico,No,No,Mobile,57,32,10.8,5,38,71.0,29.2,127997.26
10973,46.0,Hombre,Concepción,Oro,Email,No,No,Desktop,27,15,6.11,6,63,88.0,21.22,75772.05
10974,24.0,Mujer,Temuco,Oro,Referido,No,Sí,Mobile,30,21,,4,31,77.0,33.62,56825.07
10975,23.0,Mujer,Rancagua,Bronce,Instagram,No,Sí,Mobile,14,7,8.78,3,49,61.0,19.68,26061.29
10976,30.0,Mujer,Temuco,Plata,Instagram,No,No,Mobile,17,1,7.15,4,44,53.0,13.54,45203.83
10977,33.0,Mujer,Valparaíso,Oro,Instagram,No,No,Desktop,34,26,12.56,10,2,100.0,40.79,73767.41
10978,68.0,Hombre,Rancagua,Oro,Email,No,No,Mobile,31,20,10.39,2,57,53.0,46.66,56467.69
10979,32.0,Hombre,Santiago,Plata,Orgánico,No,No,Desktop,19,13,10.09,9,2,100.0,27.74,62556.67
10980,20.0,Hombre,Santiago,Oro,Orgánico,No,No,Mobile,19,16,6.33,5,37,87.0,21.81,37030.03
10981,67.0,Hombre,Santiago,Bronce,Referido,No,Sí,Desktop,30,26,6.92,4,70,64.0,34.78,48122.99
10982,35.0,Hombre,Temuco,Plata,Instagram,No,No,Desktop,30,22,11.78,9,27,100.0,28.41,61055.12
10983,25.0,Hombre,Antofagasta,Bronce,Referido,Sí,No,Mobile,25,18,10.13,7,48,87.0,33.76,58449.06
10984,34.0,Hombre,Santiago,Oro,Google Ads,No,No,Mobile,23,12,6.64,4,0,69.0,38.59,68075.12
10985,39.0,Mujer,Valparaíso,Plata,Orgánico,No,No,Desktop,13,8,0.75,3,36,68.0,34.71,13338.27
10986,67.0,Hombre,Santiago,Bronce,Orgánico,Sí,No,Desktop,23,16,9.94,9,60,100.0,45.39,64196.07
10987,49.0,Mujer,Puerto Montt,Premium,Google Ads,No,No,Desktop,29,21,14.11,6,50,97.0,12.65,70076.23
10988,42.0,Hombre,Valparaíso,Bronce,Orgánico,No,No,Mobile,9,16,9.82,2,56,52.0,32.85,32209.77
10989,67.0,Hombre,La Serena,Premium,Google Ads,Sí,No,Tablet,36,26,14.49,7,41,87.0,34.42,79608.3
10990,37.0,Hombre,Valparaíso,Oro,Orgánico,No,Sí,Desktop,31,26,13.5,8,25,100.0,30.36,61905.37
10991,34.0,Hombre,Antofagasta,Plata,Google Ads,No,Sí,Mobile,31,12,7.71,9,2,91.0,35.83,69097.02
10992,45.0,Mujer,Antofagasta,Bronce,Instagram,No,Sí,Desktop,21,11,10.68,6,25,85.0,28.84,61392.73
10993,38.0,Mujer,La Serena,Plata,Referido,No,Sí,Mobile,21,6,5.01,5,68,,55.11,23429.68
10994,62.0,Mujer,La Serena,Bronce,Instagram,No,Sí,Mobile,31,18,13.6,6,34,87.0,38.86,76627.24
10995,57.0,Mujer,Temuco,Oro,Referido,No,No,Mobile,19,20,6.96,3,24,75.0,57.38,33329.39
10996,35.0,Mujer,Temuco,Bronce,Email,No,No,Mobile,22,13,5.83,3,49,65.0,49.76,44221.97
10997,36.0,Mujer,Antofagasta,Oro,Orgánico,No,No,Desktop,37,30,12.59,9,33,98.0,37.77,102313.59
10998,70.0,Mujer,Antofagasta,Bronce,Google Ads,No,Sí,Desktop,13,7,,1,60,48.0,48.82,23791.66
10999,49.0,Mujer,Santiago,Plata,Email,Sí,No,Desktop,37,17,12.65,10,32,94.0,50.9,89640.05
11000,55.0,Mujer,Valparaíso,Bronce,Instagram,No,No,Desktop,28,17,11.35,8,57,81.0,21.74,57762.7
11001,45.0,Hombre,Santiago,Oro,Instagram,Sí,Sí,Mobile,38,27,16.54,9,0,100.0,49.13,105322.93
11002,38.0,Mujer,Antofagasta,Bronce,Orgánico,No,Sí,Desktop,17,4,7.73,5,73,65.0,18.28,33654.34
11003,27.0,Mujer,Valparaíso,Premium,Orgánico,No,No,Desktop,34,24,16.35,7,20,86.0,27.6,66345.79
11004,46.0,Hombre,Concepción,Oro,Email,No,No,Mobile,27,13,5.36,12,0,100.0,16.45,73607.56
11005,67.0,Mujer,Puerto Montt,Oro,Google Ads,No,No,Mobile,31,19,9.54,2,41,69.0,45.67,63226.25
11006,23.0,Hombre,La Serena,Bronce,Google Ads,No,Sí,Desktop,20,29,8.02,9,50,83.0,31.13,52714.51
11007,50.0,Mujer,Valparaíso,Plata,Instagram,No,No,Mobile,9,14,5.28,1,53,61.0,29.54,36404.71
11008,22.0,Mujer,Temuco,plata ,Instagram,No,No,Mobile,26,15,10.41,1,79,48.0,44.63,51465.4
11009,55.0,Hombre,Concepción,Oro,Email,No,No,Mobile,28,23,8.55,8,36,86.0,43.86,61221.55
11010,34.0,Mujer,Santiago,Bronce,Orgánico,No,No,Mobile,22,16,12.38,7,66,72.0,21.16,73905.05
11011,32.0,Hombre,Concepción,Bronce,Referido,No,No,Desktop,7,5,3.71,0,104,22.0,22.62,18694.68
11012,67.0,Mujer,Temuco,Plata,Google Ads,No,Sí,Mobile,19,17,7.13,0,49,56.0,33.37,30620.91
11013,62.0,Mujer,Puerto Montt,Bronce,Orgánico,No,No,Desktop,11,16,7.09,3,69,45.0,26.07,27551.79
11014,,Hombre,Santiago,Bronce,Instagram,No,No,Mobile,19,11,7.56,8,60,63.0,47.91,33935.89
11015,59.0,Mujer,Rancagua,Plata,Instagram,No,No,Mobile,15,17,10.84,5,7,73.0,39.38,31369.76
11016,47.0,Mujer,La Serena,Plata,Referido,No,Sí,Desktop,35,19,9.7,3,62,64.0,54.15,52488.34
11017,42.0,Hombre,La Serena,Plata,Orgánico,No,No,Mobile,36,20,9.69,7,42,89.0,23.34,84097.29
11018,43.0,Mujer,Antofagasta,Premium,Referido,No,No,Mobile,31,21,7.35,8,41,76.0,26.62,61369.85
11019,40.0,Hombre,Santiago,Plata,Instagram,No,No,Desktop,18,14,7.15,4,42,79.0,54.05,23164.37
11020,66.0,Mujer,Concepción,Plata,Google Ads,Sí,No,Mobile,20,17,7.45,3,0,81.0,38.96,39713.99
11021,32.0,Mujer,Santiago,Premium,Orgánico,No,Sí,Desktop,35,12,6.79,2,49,42.0,45.51,47065.28
11022,44.0,Mujer,Antofagasta,Oro,Orgánico,No,No,Mobile,41,30,14.1,11,14,100.0,28.89,82657.83
11023,52.0,Mujer,Valparaíso,Premium,Google Ads,No,Sí,Mobile,31,11,5.93,5,9,89.0,25.99,46442.74
11024,26.0,Hombre,Puerto Montt,Oro,Referido,No,No,Mobile,31,14,7.45,11,26,100.0,34.33,81006.75
11025,26.0,Hombre,Rancagua,Bronce,Orgánico,Sí,No,Desktop,32,12,11.48,7,22,84.0,17.66,79178.6
11026,36.0,Mujer,Concepción,Oro,Orgánico,No,No,Mobile,35,29,13.69,4,29,58.0,32.09,77614.27
11027,52.0,Hombre,La Serena,Plata,Orgánico,No,No,Mobile,19,8,6.99,6,63,55.0,26.31,28707.91
11028,48.0,Hombre,Rancagua,Plata,Referido,Sí,Sí,Mobile,26,24,11.7,5,0,75.0,34.83,71027.35
11029,42.0,Mujer,Valparaíso ,Plata,Referido,No,Sí,Desktop,23,14,7.91,8,11,94.0,31.59,41759.49
11030,35.0,Mujer,La Serena,Bronce,Orgánico,No,No,Desktop,18,9,5.49,1,67,49.0,33.55,26790.61
11031,35.0,Mujer,Puerto Montt,Bronce,Email,Sí,No,Desktop,25,16,10.07,5,41,62.0,39.33,48398.46
11032,44.0,Hombre,Concepción,Bronce,Email,No,Sí,Mobile,22,11,7.11,1,72,42.0,51.62,41906.33
11033,57.0,Hombre,Santiago,Plata,Instagram,No,No,Desktop,32,7,7.61,8,19,100.0,39.34,66028.06
11034,70.0,Mujer,Puerto Montt,Bronce,Google Ads,No,No,Mobile,20,18,8.91,6,49,76.0,7.63,54621.01
11035,54.0,Hombre,Antofagasta,Plata,Orgánico,No,Sí,Mobile,35,30,11.15,6,19,75.0,42.01,90155.53
11036,39.0,Mujer,Santiago,Bronce,Google Ads,No,No,Desktop,4,3,9.47,6,45,71.0,36.24,30250.67
11037,42.0,Hombre,Concepción,Bronce,Orgánico,Sí,Sí,Mobile,25,22,11.67,7,17,100.0,32.33,72389.34
11038,50.0,Hombre,Temuco,Premium,Referido,Sí,No,Desktop,33,25,19.58,5,11,95.0,22.32,99718.76
11039,35.0,Hombre,Puerto Montt,Plata,Instagram,Sí,Sí,Mobile,28,20,12.65,9,3,100.0,37.42,98558.57
11040,43.0,Hombre,La Serena,Bronce,Instagram,No,Sí,Mobile,13,12,11.1,0,125,42.0,37.64,9142.91
11041,42.0,Mujer,Antofagasta,Premium,Orgánico,No,Sí,Mobile,29,19,9.35,7,22,,26.69,63945.3
11042,46.0,Mujer,La Serena,Bronce,Google Ads,No,No,Mobile,13,15,7.05,6,68,76.0,29.76,34467.84
11043,65.0,Mujer,La Serena,Plata,Orgánico,No,No,Tablet,17,17,11.34,7,17,96.0,32.45,77783.48
11044,22.0,Hombre,Temuco,Premium,Instagram,No,Sí,Mobile,59,27,17.31,10,2,100.0,47.85,132990.84
11045,24.0,Hombre,Antofagasta,Bronce,Orgánico,No,Sí,Mobile,11,11,5.5,7,43,71.0,19.02,33574.4
11046,56.0,Hombre,La Serena,Premium,Email,No,Sí,Mobile,40,23,14.61,7,56,97.0,32.78,61587.41
11047,60.0,Mujer,La Serena,Plata,Orgánico,No,Sí,Mobile,22,12,8.35,4,53,62.0,45.92,59472.57
11048,38.0,Hombre,Temuco,Plata,Email,No,Sí,Mobile,21,14,4.31,3,71,68.0,46.19,47909.29
11049,25.0,Hombre,Santiago,Oro,Orgánico,No,No,Desktop,22,16,11.01,4,32,66.0,36.19,40656.22
11050,39.0,Hombre,Concepción,Premium,Instagram,Sí,No,Mobile,40,24,11.51,9,12,100.0,12.36,87661.17
11051,22.0,Hombre,Rancagua,Plata,Orgánico,No,Sí,Mobile,20,21,11.6,3,96,70.0,31.94,50563.97
11052,,Mujer,Concepción,Bronce,Google Ads,No,Sí,Desktop,24,24,10.75,3,73,59.0,20.7,40768.82
11053,49.0,Hombre,Rancagua,Bronce,Orgánico,No,No,Desktop,23,20,4.38,7,40,74.0,33.53,51043.15
11054,29.0,Hombre,Concepción,Plata,Google Ads,No,Sí,Mobile,39,26,12.59,5,66,67.0,29.49,86761.63
11055,36.0,Hombre,Rancagua,Plata,Email,Sí,No,Mobile,24,21,8.39,4,25,68.0,27.42,70006.54
11056,31.0,Hombre,Concepción,Oro,Instagram,No,No,Tablet,42,32,12.25,10,15,100.0,26.87,78107.76
11057,70.0,Hombre,Concepción,Bronce,Referido,No,Sí,Mobile,21,25,14.52,4,35,65.0,35.11,54742.1
11058,20.0,Hombre,Santiago,Premium,Orgánico,No,No,Mobile,45,20,8.65,8,13,82.0,13.09,96782.05
11059,25.0,Mujer,La Serena,Bronce,Google Ads,No,No,Tablet,24,3,4.88,5,65,54.0,37.97,57940.76
11060,40.0,Hombre,Puerto Montt,Oro,Email,No,Sí,Mobile,37,23,8.3,9,35,93.0,32.86,89483.66
11061,58.0,Mujer,Antofagasta,Oro,Email,No,No,Mobile,36,24,11.39,5,35,76.0,37.97,49311.34
11062,49.0,Hombre,La Serena,Plata,Email,No,No,Desktop,29,12,4.3,8,45,73.0,37.34,40281.79
11063,54.0,Mujer,Concepción,Oro,Orgánico,No,No,Mobile,27,18,6.54,5,31,,19.33,56648.25
11064,51.0,Mujer,Rancagua,Bronce,Orgánico,Sí,No,Mobile,29,13,13.6,6,31,97.0,22.53,90237.29
11065,,Mujer,Antofagasta,Plata,Referido,Sí,No,Desktop,27,12,12.25,4,89,63.0,46.16,39066.95
11066,61.0,Hombre,Concepción,Oro,Instagram,No,Sí,Mobile,29,15,11.62,10,0,100.0,28.81,62133.19
11067,50.0,Mujer,La Serena,Bronce,Email,Sí,No,Mobile,27,12,12.31,6,78,86.0,30.48,50249.24
11068,68.0,Mujer,Concepción,Bronce,Google Ads,No,No,Mobile,24,12,9.01,10,9,97.0,23.18,43338.0
11069,27.0,Otro,Rancagua,Plata,Orgánico,No,No,Desktop,16,17,4.84,7,23,79.0,23.61,46457.76
11070,49.0,Hombre,Antofagasta,Plata,Orgánico,No,No,Tablet,29,18,7.29,6,51,77.0,48.9,52058.44
11071,28.0,Hombre,Rancagua,Bronce,Orgánico,No,No,Mobile,15,15,2.29,5,70,53.0,55.42,33924.12
11072,60.0,Mujer,,Plata,Google Ads,Sí,Sí,Desktop,31,23,13.73,7,9,96.0,18.94,73232.1
11073,42.0,Hombre,Concepción,Plata,Orgánico,No,Sí,Mobile,30,15,11.11,11,42,100.0,41.57,86659.84
11074,63.0,Hombre,Rancagua,Bronce,Email,No,Sí,Mobile,12,11,3.99,6,45,78.0,57.91,26009.97
11075,25.0,Mujer,La Serena,Oro,Referido,No,Sí,Mobile,39,32,11.0,6,19,85.0,31.59,68209.18
11076,68.0,Hombre,Rancagua,Premium,Email,No,No,Desktop,35,22,11.11,8,20,100.0,19.6,59857.05
11077,58.0,Hombre,Puerto Montt,Oro,Instagram,Sí,No,Tablet,24,21,17.42,3,53,62.0,23.12,58140.95
11078,21.0,Hombre,Antofagasta,Bronce,Orgánico,No,No,Desktop,6,1,6.74,2,51,56.0,32.68,10735.48
11079,37.0,Hombre,Puerto Montt,Bronce,Orgánico,No,No,Desktop,14,15,12.02,3,51,50.0,13.1,37795.15
11080,53.0,Mujer,Temuco,Plata,Orgánico,No,Sí,Tablet,28,17,11.02,6,52,88.0,26.09,59395.03
11081,41.0,Mujer,Temuco,Oro,Google Ads,No,No,Mobile,46,32,11.45,6,55,65.0,49.03,96206.07
11082,53.0,Hombre,Antofagasta,Oro,Email,No,Sí,Mobile,28,21,9.02,7,42,90.0,17.22,76409.99
11083,33.0,Mujer,Concepción,Plata,Instagram,No,No,Mobile,24,18,12.35,4,50,67.0,26.49,41069.04
11084,36.0,Mujer,Rancagua,Plata,Instagram,No,No,Mobile,37,18,13.2,8,26,75.0,13.97,82717.49
11085,21.0,Mujer,Temuco,Bronce,Orgánico,No,Sí,Desktop,11,11,9.69,4,81,59.0,21.32,49629.53
11086,59.0,Hombre,Rancagua,Oro,Email,No,No,Mobile,25,18,6.43,3,55,64.0,27.53,37691.39
11087,18.0,Mujer,Antofagasta,Bronce,Orgánico,No,No,Mobile,26,13,14.04,7,24,80.0,46.23,49282.08
11088,41.0,Hombre,Temuco,Oro,Referido,No,No,Tablet,36,31,9.92,8,64,86.0,32.02,63696.01
11089,36.0,Hombre,La Serena,Bronce,Orgánico,No,Sí,Mobile,19,16,13.31,6,74,62.0,34.03,49730.11
11090,30.0,Mujer,Valparaíso,Bronce,Instagram,No,Sí,Desktop,12,14,8.75,2,58,62.0,52.2,31455.41
11091,66.0,Hombre,Concepción,Plata,Google Ads,No,No,Mobile,30,17,6.36,4,56,77.0,43.82,68405.0
11092,70.0,Hombre,Concepción,Bronce,Orgánico,No,No,Mobile,20,15,7.74,5,29,64.0,39.77,49559.46
11093,51.0,Mujer,Antofagasta,Bronce,Email,Sí,No,Mobile,26,26,8.22,6,21,75.0,35.71,53107.39
11094,69.0,Hombre,Valparaíso,Oro,Orgánico,No,No,Mobile,33,24,14.77,9,20,100.0,23.98,72524.16
11095,50.0,Mujer,La Serena,Oro,Instagram,No,No,Mobile,33,19,16.05,7,36,86.0,16.49,72814.46
11096,24.0,Hombre,Concepción,Plata,Orgánico,No,No,Mobile,23,21,4.47,5,17,69.0,47.54,34777.79
11097,29.0,Hombre,Antofagasta,Oro,Orgánico,No,Sí,Mobile,24,13,7.04,6,20,66.0,36.86,55086.68
11098,41.0,Hombre,Puerto Montt,Bronce,Orgánico,No,Sí,Mobile,27,11,11.68,2,93,48.0,46.14,21005.23
11099,34.0,Hombre,Antofagasta,Premium,Google Ads,Sí,Sí,Mobile,45,23,14.34,9,38,87.0,25.3,106334.68
11100,52.0,Hombre,Temuco,Plata,Google Ads,Sí,Sí,Tablet,40,28,16.14,7,56,80.0,34.58,89531.16
11101,49.0,Hombre,Antofagasta,Oro,Instagram,No,No,Mobile,23,16,7.87,7,36,89.0,47.48,41916.04
11102,38.0,Hombre,Puerto Montt,Plata,Referido,No,No,Mobile,24,14,13.69,7,22,75.0,34.85,53750.04
11103,49.0,Mujer,Puerto Montt,Bronce,Instagram,No,Sí,Mobile,10,12,8.16,2,55,38.0,35.65,39678.52
11104,68.0,Hombre,Temuco,Bronce,Google Ads,No,No,Desktop,20,9,7.99,2,91,60.0,36.17,43284.12
11105,66.0,Mujer,Concepción,Plata,Email,No,No,Mobile,30,12,6.74,7,56,90.0,39.22,62305.33
11106,37.0,Mujer,La Serena,Premium,Orgánico,Sí,No,Mobile,50,30,14.58,5,57,59.0,27.54,122047.19
11107,19.0,Hombre,Santiago,Plata,Orgánico,No,No,Mobile,26,18,,3,56,58.0,43.68,39358.51
11108,52.0,Mujer,Valparaíso,Bronce,Instagram,Sí,No,Mobile,23,20,14.36,9,14,100.0,31.89,68757.86
11109,21.0,Hombre,Puerto Montt,Oro,Instagram,Sí,No,Desktop,39,26,12.54,8,0,100.0,30.26,82116.66
